,R_Optimal,R_Output,R_model,inp_config,out_config
228,4.659284601620226,11.181206727057862,11.852500915527344,[ 4. 12.  5.  7.  2.  1.  3. 10.  6.  9.  8. 13. 11. 14.  0.],"[4, 5, 2, 1, 7, 3, 12, 0, 14, 11, 10, 13, 6, 8, 9]"
229,4.709915977916799,11.862438202745828,12.839080810546875,[ 3. 10. 14.  7.  6.  5.  8.  4. 11.  9. 12.  2.  1. 13.  0.],"[10, 8, 0, 12, 3, 9, 11, 14, 5, 4, 13, 7, 6, 1, 2]"
230,4.173537694015292,10.22756802459187,10.153023719787598,[14.  4. 10.  5.  9.  6.  7. 13.  1. 11.  3.  8. 12.  2.  0.],"[7, 3, 13, 4, 5, 6, 10, 9, 1, 11, 0, 14, 2, 12, 8]"
231,4.292871337030637,10.031766840662414,10.750205993652344,[11.  5.  7.  9.  3. 13. 14. 12. 10.  8.  1.  2.  6.  4.  0.],"[9, 3, 12, 1, 2, 10, 11, 7, 6, 5, 0, 13, 14, 4, 8]"
232,4.539626572611823,13.325128779751608,12.144851684570312,[ 5.  6.  2.  1.  7.  8. 14.  3. 13. 12. 11. 10.  4.  9.  0.],"[4, 8, 7, 10, 5, 0, 6, 13, 1, 11, 12, 2, 9, 3, 14]"
233,4.799290909929211,11.070191002391148,10.99213695526123,[12. 10.  6. 11.  9.  4.  8.  1. 14.  2.  3.  7. 13.  5.  0.],"[12, 13, 6, 11, 2, 10, 5, 7, 14, 0, 3, 9, 8, 1, 4]"
234,4.736476671633821,9.150721899316242,9.627500534057617,[11. 10.  4.  5.  6.  9. 12.  7. 13.  3. 14.  2.  1.  8.  0.],"[13, 14, 5, 6, 10, 11, 4, 12, 9, 7, 3, 2, 8, 0, 1]"
235,4.767719594615163,10.916666791625028,10.819785118103027,[11. 12.  2.  3.  8.  7. 13.  1. 10.  4.  5. 14.  9.  6.  0.],"[7, 8, 12, 2, 11, 13, 4, 0, 1, 3, 6, 10, 9, 14, 5]"
236,4.118234039652856,11.46385635515714,12.257817268371582,[ 7.  4.  2.  6. 10.  8.  1.  9. 12.  5. 14. 11.  3. 13.  0.],"[9, 8, 6, 14, 1, 4, 10, 12, 7, 5, 11, 2, 3, 0, 13]"
237,4.542261510528078,9.485994114489147,9.68506145477295,[ 1.  8. 13.  2. 11.  6. 10. 12.  3.  4.  7. 14.  9.  5.  0.],"[6, 10, 8, 13, 1, 11, 14, 0, 2, 7, 4, 12, 3, 9, 5]"
238,4.5513526010668945,9.31377470532595,9.80721378326416,[12.  8.  1. 10.  7.  9.  2.  4. 13.  6.  3.  5. 11. 14.  0.],"[13, 5, 10, 9, 7, 1, 6, 3, 2, 0, 8, 14, 12, 4, 11]"
239,4.475924920510941,11.312941625407682,11.309697151184082,[ 1. 11.  3.  7.  2. 14. 13. 10.  6.  5. 12.  8.  9.  4.  0.],"[9, 3, 11, 4, 12, 5, 1, 14, 6, 8, 2, 10, 13, 0, 7]"
240,5.012863064972527,10.736759951567224,11.293850898742676,[ 8.  7.  3.  1. 14. 10.  2. 12. 11. 13.  4.  9.  5.  6.  0.],"[11, 3, 12, 2, 7, 13, 6, 8, 5, 0, 14, 9, 4, 1, 10]"
241,4.734787558601494,10.403398228154343,12.04758358001709,[ 9. 14.  5. 10.  4.  6.  7. 13.  3.  2.  8. 11. 12.  1.  0.],"[0, 9, 8, 12, 11, 1, 6, 13, 2, 3, 7, 5, 10, 4, 14]"
242,4.490553833765267,11.944539907334123,12.326525688171387,[14.  7.  9.  3.  6. 13. 11.  8.  5.  2. 10.  1.  4. 12.  0.],"[4, 5, 6, 12, 10, 13, 2, 1, 14, 0, 3, 8, 9, 11, 7]"
243,4.668304721700628,10.449822829879682,10.394932746887207,[ 8. 11.  3. 12.  9.  1. 13.  6.  5.  4.  2.  7. 10. 14.  0.],"[4, 13, 9, 1, 5, 10, 7, 3, 12, 8, 6, 2, 11, 0, 14]"
244,5.0682066558027286,11.078255461912912,11.613105773925781,[13.  6.  2. 14. 11.  7.  8.  9.  5. 10.  3.  1. 12.  4.  0.],"[0, 5, 11, 7, 2, 9, 13, 12, 6, 1, 8, 14, 4, 10, 3]"
245,4.473476563304071,8.015772948066207,10.002534866333008,[ 9. 13. 10.  7.  2.  8.  6. 11.  1.  3. 14.  5. 12.  4.  0.],"[4, 5, 7, 12, 13, 10, 3, 14, 1, 11, 6, 8, 2, 0, 9]"
246,4.419753273476821,8.567282290903874,9.70528793334961,[ 0.  3.  1.  4.  7. 14. 13.  9.  6. 12.  8. 10.  5. 11.  2.],"[11, 7, 2, 0, 14, 10, 8, 5, 4, 3, 1, 12, 6, 13, 9]"
247,5.0609221274958545,12.995089435636693,12.104301452636719,[14.  8.  6.  9. 10. 11. 13. 12.  7.  5.  3.  4.  1.  2.  0.],"[12, 5, 14, 3, 7, 13, 11, 0, 4, 8, 1, 10, 6, 2, 9]"
248,4.420256984706871,12.179400870829475,11.856390953063965,[ 4. 12. 10.  2. 14.  1.  6.  8. 11.  9.  3. 13.  5.  7.  0.],"[5, 11, 7, 10, 12, 4, 6, 0, 8, 14, 13, 2, 3, 9, 1]"
249,4.267581556301347,11.156075833757724,10.950275421142578,[ 5.  4.  7.  8.  9.  1. 13. 14.  6.  3. 11.  2. 12. 10.  0.],"[9, 3, 14, 0, 6, 13, 11, 1, 4, 5, 10, 7, 8, 12, 2]"
250,4.258110894173272,10.489293525929071,11.18716049194336,[ 8.  2.  7.  3. 11.  1.  9.  6.  5. 10. 13.  4. 12. 14.  0.],"[12, 10, 5, 4, 0, 9, 6, 13, 7, 14, 3, 11, 1, 8, 2]"
251,4.000660325783139,10.754384612750037,11.65918254852295,[10. 11.  4.  6.  8. 14. 12.  2. 13.  3.  5.  9.  1.  7.  0.],"[9, 12, 13, 0, 5, 6, 1, 8, 3, 4, 14, 2, 7, 11, 10]"
252,4.583329108221083,10.668201843760905,11.687627792358398,[ 2.  9.  6. 11.  7.  3.  5.  8. 12. 10. 13.  1. 14.  4.  0.],"[4, 12, 9, 2, 3, 0, 14, 6, 11, 5, 7, 1, 8, 13, 10]"
253,4.232218428565939,9.577942802865229,10.546802520751953,[13.  4. 10.  5.  7.  1. 14. 11.  2.  8.  3.  9. 12.  6.  0.],"[3, 8, 14, 6, 9, 11, 2, 12, 7, 1, 0, 4, 5, 13, 10]"
254,4.856562394521135,10.850141142212133,11.039599418640137,[13.  6. 10.  9.  8. 11.  1. 14.  3.  5.  4.  2.  7. 12.  0.],"[6, 0, 2, 9, 10, 4, 8, 13, 14, 11, 3, 1, 5, 7, 12]"
255,4.169544334576885,11.559827029136075,11.907971382141113,[12.  7.  4. 14.  5.  1.  6. 13. 11.  2.  9. 10.  8.  3.  0.],"[7, 0, 3, 4, 12, 14, 8, 13, 10, 1, 9, 6, 11, 2, 5]"
256,4.252720967777429,11.010978094905136,11.13975715637207,[ 7.  2.  4.  1.  6. 12. 11.  5.  3. 13.  8.  9. 14. 10.  0.],"[12, 14, 8, 6, 13, 3, 1, 5, 11, 4, 7, 2, 0, 9, 10]"
257,4.577253998729768,11.49602911419817,11.585980415344238,[ 5.  3. 11. 12.  6.  9. 13.  4. 10.  8.  7. 14.  2.  1.  0.],"[14, 3, 1, 8, 2, 7, 5, 0, 9, 13, 10, 12, 4, 11, 6]"
258,4.487372180448594,10.998652885122375,9.934464454650879,[ 8.  2. 12.  9. 13.  6.  3.  5.  4. 10.  1. 11. 14.  7.  0.],"[13, 5, 7, 14, 0, 2, 1, 3, 4, 8, 11, 10, 9, 6, 12]"
259,4.8382588037041705,11.64434810738214,11.88117504119873,[ 2. 10.  8.  1.  6.  3.  9. 11.  5. 12. 13.  7.  4. 14.  0.],"[14, 11, 9, 2, 0, 8, 4, 3, 10, 7, 6, 1, 12, 13, 5]"
260,4.580622874907819,12.165926760308926,12.574864387512207,[12. 13.  1.  4.  8.  9.  3.  5. 14.  2. 10.  6. 11.  7.  0.],"[9, 10, 3, 8, 14, 0, 2, 12, 7, 11, 4, 1, 5, 13, 6]"
261,4.2834811723976545,9.739821860073645,10.894525527954102,[ 6. 10.  8.  7.  2. 14.  1.  3.  9.  5.  4. 11. 13. 12.  0.],"[7, 5, 8, 14, 2, 6, 10, 0, 3, 11, 13, 9, 12, 1, 4]"
262,4.3750184488581265,11.752038200003959,11.907973289489746,[ 6.  5. 14. 12.  4.  8.  1.  9. 10.  2. 11.  3. 13.  7.  0.],"[1, 8, 5, 2, 4, 6, 0, 9, 12, 7, 13, 10, 14, 3, 11]"
263,4.127886415711922,9.818649529651047,10.516066551208496,[11. 12.  3.  7. 14.  2.  6.  9.  8.  1.  4. 10. 13.  5.  0.],"[3, 10, 1, 9, 11, 12, 0, 13, 4, 2, 5, 8, 6, 7, 14]"
264,4.929814201634285,10.849832296271721,10.524438858032227,[ 0.  5.  1. 12.  6.  7. 10.  4. 14.  2.  8.  3. 11. 13.  9.],"[6, 10, 8, 7, 3, 11, 14, 13, 2, 4, 12, 1, 0, 9, 5]"
265,4.625264552996309,10.537634051987078,11.425639152526855,[12. 14.  3.  1.  4.  7. 13.  9.  5.  2. 10.  8. 11.  6.  0.],"[9, 13, 8, 0, 1, 10, 11, 4, 14, 3, 12, 2, 6, 7, 5]"
266,4.892598550363907,9.647680388597108,11.159504890441895,[12. 10.  7.  5.  4.  6. 11.  8.  1.  2.  9. 13. 14.  3.  0.],"[8, 2, 1, 13, 11, 9, 4, 6, 10, 7, 0, 12, 14, 3, 5]"
267,4.616327958227952,10.69426264159937,9.888924598693848,[ 1.  6. 10.  7. 13. 12. 14. 11.  3.  5.  8.  9.  4.  2.  0.],"[0, 7, 10, 12, 2, 1, 14, 13, 11, 6, 4, 9, 8, 5, 3]"
268,3.979351419043893,11.014235011610433,11.183509826660156,[ 5. 14. 11.  2.  3. 12.  6.  7.  9.  1.  4. 13. 10.  8.  0.],"[7, 2, 11, 1, 3, 14, 0, 5, 8, 9, 12, 6, 4, 10, 13]"
269,4.502731677584917,10.443911193220714,10.972411155700684,[ 6. 14. 12.  1. 11. 10.  5.  8.  9.  4.  2.  7.  3. 13.  0.],"[12, 5, 14, 1, 6, 11, 0, 10, 9, 4, 13, 7, 2, 3, 8]"
270,4.494384929546752,11.320994568384332,11.876028060913086,[14.  6. 11. 13. 12.  8.  1. 10.  7.  4.  5.  3.  2.  9.  0.],"[2, 9, 7, 8, 5, 3, 4, 0, 13, 11, 10, 1, 12, 14, 6]"
271,4.555768738281908,10.002759651645215,11.138606071472168,[ 6.  4. 13. 12.  9.  8.  3.  7.  1. 11.  5. 10.  2. 14.  0.],"[11, 5, 7, 2, 0, 10, 1, 14, 3, 4, 9, 8, 12, 6, 13]"
272,4.314632227780869,10.811645117587656,10.979276657104492,[14. 12.  6. 11.  8.  2.  1.  4.  9.  5.  3.  7. 13. 10.  0.],"[13, 12, 2, 14, 0, 8, 1, 3, 10, 11, 6, 5, 4, 9, 7]"
273,4.474346488733769,10.321667413847463,10.291583061218262,[ 3.  2.  5. 13. 14.  7. 10.  4. 12.  6.  8.  1. 11.  9.  0.],"[0, 14, 13, 5, 4, 3, 2, 7, 10, 9, 11, 8, 1, 6, 12]"
274,3.9816384496412405,10.19775244039265,10.110250473022461,[ 5.  1.  8.  4.  9. 13.  6.  2. 10. 14. 12.  7.  3. 11.  0.],"[6, 13, 2, 12, 9, 10, 3, 14, 4, 1, 8, 11, 0, 5, 7]"
275,4.91293787804311,10.260628801997422,11.698644638061523,[ 5. 11. 10.  3. 14.  2.  9. 13.  1.  7. 12.  4.  8.  6.  0.],"[12, 1, 7, 5, 4, 11, 8, 6, 0, 3, 13, 2, 14, 9, 10]"
276,4.270981620674516,10.056713941996955,12.881134033203125,[ 5.  7.  1. 12.  8.  3.  2. 13.  4. 14.  9.  6. 10. 11.  0.],"[7, 1, 8, 6, 12, 2, 0, 5, 3, 10, 11, 4, 13, 14, 9]"
277,4.55697218697894,9.382988204246782,10.165660858154297,[ 3.  7. 13. 14.  6.  2.  8.  9. 10. 12.  1.  5. 11.  4.  0.],"[9, 7, 0, 8, 3, 6, 2, 14, 13, 1, 12, 10, 5, 4, 11]"
278,4.1388433927110775,11.02526555511299,10.849069595336914,[ 1.  5.  7.  8. 13. 11. 10.  9.  3.  6.  4.  2. 14. 12.  0.],"[0, 9, 13, 10, 7, 1, 12, 4, 5, 6, 11, 8, 2, 14, 3]"
279,4.281985742692378,8.532627029920807,9.454180717468262,[10.  1. 13.  6.  2.  4. 14.  7.  5.  3.  8. 11. 12.  9.  0.],"[5, 8, 12, 9, 11, 14, 3, 2, 7, 4, 0, 10, 13, 1, 6]"
280,4.695734942136599,12.251600726199381,12.316076278686523,[ 1.  7.  6. 13.  4. 12. 10.  9.  3.  5. 14.  2. 11.  8.  0.],"[10, 12, 0, 6, 7, 8, 13, 1, 4, 14, 9, 11, 2, 5, 3]"
281,4.0271191753892275,8.931657956076075,9.650690078735352,[ 7. 10. 13. 12. 14. 11.  2.  6.  9.  1.  3.  4.  8.  5.  0.],"[9, 1, 8, 3, 5, 0, 4, 13, 12, 10, 2, 6, 7, 14, 11]"
282,3.797465421355417,11.398953434276056,11.453010559082031,[ 1. 12. 14. 13.  7.  5.  9. 11.  3. 10.  2.  8.  6.  4.  0.],"[11, 9, 0, 2, 3, 4, 5, 6, 8, 1, 13, 12, 10, 14, 7]"
283,4.346023064506134,10.736146215019913,10.8905668258667,[ 0. 10.  5. 11.  4.  1. 13.  2.  3.  8. 14. 12.  7.  9.  6.],"[12, 8, 7, 13, 2, 14, 3, 11, 9, 1, 10, 4, 5, 0, 6]"
284,5.034976230350024,9.518169562362308,11.12646484375,[ 8.  9.  6. 14.  3.  1.  5.  4. 12.  2. 11. 13.  7. 10.  0.],"[9, 11, 10, 0, 8, 1, 14, 13, 6, 3, 7, 2, 12, 5, 4]"
285,4.06078800452857,9.824206647629195,10.39217758178711,[10.  4. 12.  2.  8.  3. 13. 14.  5.  6.  7.  9. 11.  1.  0.],"[6, 12, 1, 10, 4, 11, 7, 5, 2, 9, 3, 0, 8, 13, 14]"
286,4.468124287284457,10.342867806511837,11.040821075439453,[10.  1. 12. 11. 14.  3.  9. 13.  8.  4.  2.  7.  6.  5.  0.],"[12, 1, 14, 11, 9, 10, 0, 3, 13, 4, 6, 5, 8, 2, 7]"
287,5.258267006188876,10.837233582906673,11.404939651489258,[14.  2.  9.  6.  5. 13.  1.  3.  7.  4. 10.  8. 11. 12.  0.],"[4, 7, 8, 2, 0, 10, 11, 12, 14, 3, 9, 1, 13, 5, 6]"
288,4.790070485108015,10.47149592148796,11.0458402633667,[ 8.  3. 10.  9.  6.  4. 14. 12.  7. 13.  5. 11.  1.  2.  0.],"[6, 14, 9, 7, 4, 13, 3, 0, 10, 8, 12, 2, 11, 1, 5]"
289,4.176504907302095,11.169091869004951,10.60244083404541,[14.  6.  1.  9. 12.  7. 10.  8. 11. 13.  4.  3.  2.  5.  0.],"[8, 6, 14, 10, 0, 2, 11, 3, 7, 5, 4, 1, 13, 9, 12]"
290,5.223106125746497,13.454472966712665,12.432927131652832,[ 7. 12.  2.  8. 11.  4.  9.  3.  1. 14. 10. 13.  5.  6.  0.],"[8, 1, 9, 2, 12, 7, 11, 0, 6, 5, 4, 10, 3, 13, 14]"
291,3.6891494908441524,9.899963251251652,10.946691513061523,[ 8. 12.  3. 14. 10.  6.  2.  1.  5. 11.  9. 13.  7.  4.  0.],"[5, 1, 14, 2, 3, 10, 6, 11, 8, 12, 0, 4, 7, 13, 9]"
292,5.169897349862206,10.494162336370382,10.280003547668457,[ 3. 12.  7. 14.  9.  4. 11.  8.  6.  5.  2. 13.  1. 10.  0.],"[11, 10, 13, 2, 1, 4, 3, 9, 5, 6, 8, 0, 7, 14, 12]"
293,5.111959718075184,10.398251598048603,10.520322799682617,[14.  5.  4.  9. 10.  1.  2. 11. 12.  6.  3.  8. 13.  7.  0.],"[10, 12, 11, 6, 8, 3, 4, 5, 9, 13, 1, 2, 0, 14, 7]"
294,4.196368015245532,10.284776859118958,10.940546035766602,[ 1. 12. 14.  4.  8.  7.  3.  2.  6. 13.  5.  9. 10. 11.  0.],"[3, 5, 4, 1, 12, 7, 11, 0, 6, 2, 14, 8, 10, 13, 9]"
295,4.8700288317591935,9.924169409247645,9.499468803405762,[ 5. 12.  9.  3.  2. 10.  7.  1. 11.  6.  8. 13. 14.  4.  0.],"[9, 2, 12, 5, 3, 4, 0, 14, 8, 13, 6, 11, 1, 7, 10]"
296,5.155038469573006,11.383382077155833,11.820815086364746,[ 5. 13. 11.  4.  3.  9.  7.  6. 12.  8. 14.  2. 10.  1.  0.],"[13, 4, 11, 5, 7, 0, 9, 1, 8, 3, 14, 12, 6, 10, 2]"
297,3.7349646952237743,8.679047832526605,10.531103134155273,[ 4.  5.  1.  8. 13. 11. 12.  6.  9. 10.  3. 14.  7.  2.  0.],"[11, 12, 1, 5, 0, 4, 2, 8, 13, 6, 7, 14, 9, 3, 10]"
298,4.061195988149246,12.065909557227435,11.693782806396484,[ 4.  5. 14.  3. 11.  6.  1. 10. 12.  8.  2.  7.  9. 13.  0.],"[8, 2, 12, 4, 6, 11, 10, 13, 1, 0, 7, 5, 3, 9, 14]"
299,4.91147668142331,11.356401223215647,11.162423133850098,[10. 13.  4.  9. 14.  5.  1.  2.  7.  6.  3. 11. 12.  8.  0.],"[14, 8, 9, 10, 5, 4, 12, 13, 0, 6, 7, 1, 11, 3, 2]"
300,4.558514053859513,11.680556933439806,12.245182991027832,[13. 14.  9. 12.  7.  4.  3.  1.  8.  5. 11. 10.  6.  2.  0.],"[7, 1, 3, 10, 4, 13, 12, 5, 9, 14, 8, 11, 2, 6, 0]"
301,4.537193485707352,10.25937523962539,10.15042781829834,[14. 10.  1. 11.  5.  8. 12.  7.  2.  3. 13.  9.  6.  4.  0.],"[8, 12, 0, 6, 13, 3, 14, 10, 4, 9, 1, 11, 5, 2, 7]"
302,4.568698056089449,10.481691971874115,10.016420364379883,[ 8. 11.  2. 14.  7. 10.  6.  1.  5.  4.  9. 13.  3. 12.  0.],"[11, 12, 13, 9, 4, 5, 3, 14, 2, 1, 8, 6, 0, 7, 10]"
303,4.689311589890893,10.061090132116606,11.121393203735352,[ 1.  3.  7.  2.  6.  8.  9.  4. 11. 12.  5. 10. 13. 14.  0.],"[7, 1, 10, 13, 14, 2, 6, 8, 3, 0, 5, 12, 9, 4, 11]"
304,3.7243956117874397,10.405199745421816,12.198375701904297,[ 2.  4. 10.  7.  8.  9. 11. 13.  3.  5.  6.  1. 14. 12.  0.],"[10, 13, 3, 11, 7, 4, 8, 14, 12, 9, 0, 2, 5, 6, 1]"
305,5.017240525543253,13.715484161188378,13.71034049987793,[ 0.  2.  4. 10.  6.  8. 14. 12. 11.  9. 13.  5.  1.  3.  7.],"[3, 5, 11, 2, 1, 13, 8, 7, 9, 12, 10, 6, 14, 0, 4]"
306,4.626337652801128,10.906320804007002,12.093733787536621,[ 4. 12. 10.  2.  1. 13.  6. 14.  7.  5.  3.  9. 11.  8.  0.],"[6, 14, 12, 10, 1, 4, 5, 13, 0, 11, 2, 8, 3, 7, 9]"
307,4.439563607988689,11.54899403275798,10.057037353515625,[14.  4.  9.  2.  1.  8.  7. 12. 13.  6.  3.  5. 10. 11.  0.],"[3, 8, 11, 10, 6, 13, 12, 1, 0, 7, 2, 5, 4, 14, 9]"
308,3.715305083206692,10.443049808723277,11.418560028076172,[12.  9. 10.  8.  4.  7.  6. 14.  5. 13.  2. 11.  1.  3.  0.],"[13, 1, 2, 6, 7, 0, 14, 5, 9, 4, 11, 3, 8, 10, 12]"
309,3.247903762661766,8.489467776440708,10.699260711669922,[ 9.  2. 12.  7.  3. 11. 13.  4.  5.  8. 14.  1.  6. 10.  0.],"[11, 2, 4, 5, 13, 10, 9, 3, 0, 6, 8, 14, 1, 12, 7]"
310,4.908035818421839,9.498283010545054,10.640427589416504,[ 9.  5.  8.  6.  3. 11.  7. 10.  1. 13.  2. 12. 14.  4.  0.],"[11, 8, 7, 13, 1, 5, 3, 6, 10, 2, 12, 9, 4, 14, 0]"
311,4.621394103528994,10.514409524708368,11.772865295410156,[ 1. 11. 14. 10.  4.  9.  5. 12.  6. 13.  3.  2.  8.  7.  0.],"[6, 5, 4, 3, 14, 11, 13, 9, 10, 8, 1, 12, 2, 7, 0]"
312,4.758161514678132,10.001296141669075,10.698230743408203,[11. 14.  3.  9. 12.  4. 10.  2.  5.  6.  1.  7.  8. 13.  0.],"[4, 7, 10, 12, 0, 13, 14, 9, 3, 11, 2, 5, 6, 8, 1]"
313,4.419122246919519,11.81117428765532,10.320845603942871,[11.  4.  5.  8.  1.  9.  3. 12. 13. 14. 10.  6.  2.  7.  0.],"[14, 9, 10, 1, 13, 12, 5, 4, 2, 8, 0, 3, 7, 6, 11]"
314,4.877963084905098,11.887581443485658,12.263387680053711,[ 1.  5. 10.  4.  2.  8.  6. 13. 12. 11.  3.  7. 14.  9.  0.],"[5, 8, 1, 2, 10, 7, 11, 0, 13, 3, 12, 6, 9, 4, 14]"
315,4.817294896490369,11.764826267357273,11.157498359680176,[ 9. 13. 11.  1. 12. 10.  8.  4. 14.  7.  5.  2.  6.  3.  0.],"[5, 11, 6, 14, 0, 3, 2, 9, 13, 7, 4, 10, 8, 12, 1]"
316,4.351001707538325,10.872200333470454,11.388397216796875,[10.  6. 11. 14.  2.  8.  1. 13. 12.  4.  3.  7.  9.  5.  0.],"[11, 10, 2, 4, 8, 9, 0, 13, 12, 5, 14, 6, 7, 1, 3]"
317,4.993621263739991,9.443652546214423,10.525032043457031,[ 0. 14. 13.  7.  5.  4.  3.  2. 12.  9. 10.  1. 11.  8.  6.],"[7, 5, 4, 0, 6, 8, 1, 11, 3, 13, 2, 14, 12, 10, 9]"
318,3.946553976932716,8.762013916223296,9.669459342956543,[ 9.  3. 14.  2.  7. 10.  1.  4.  6.  5. 13. 12. 11.  8.  0.],"[10, 13, 8, 7, 1, 2, 6, 14, 0, 3, 5, 4, 12, 11, 9]"
319,4.574254854687708,11.000159553339994,12.352641105651855,[ 7.  5.  3. 10.  9. 13.  1.  8.  2. 14.  4. 12. 11.  6.  0.],"[10, 7, 9, 13, 5, 3, 0, 12, 4, 11, 6, 1, 14, 8, 2]"
320,4.363503650449119,11.72410637121303,11.322720527648926,[ 7. 13. 14.  5. 12.  3.  8.  4.  1. 11.  6. 10.  9.  2.  0.],"[14, 2, 12, 4, 13, 7, 5, 9, 6, 11, 8, 0, 1, 10, 3]"
321,4.279049459591462,9.00139473265364,9.918839454650879,[ 0.  5. 12.  6.  8.  2. 14.  7.  9. 11.  4.  1.  3. 10. 13.],"[10, 13, 14, 2, 7, 6, 8, 1, 3, 9, 12, 5, 0, 11, 4]"
322,4.379637314621399,12.492031036400125,12.30911636352539,[11.  3.  2. 10.  7. 13.  9.  6.  4.  5. 12.  1. 14.  8.  0.],"[10, 12, 7, 3, 0, 4, 6, 2, 13, 9, 5, 1, 11, 8, 14]"
323,4.666789303456275,11.318201636089892,11.645272254943848,[11. 13.  1. 12. 14.  5.  9.  4. 10.  2.  6.  7.  3.  8.  0.],"[2, 14, 8, 10, 6, 3, 0, 7, 5, 11, 9, 4, 1, 13, 12]"
324,4.933663325132597,12.030266648895378,11.008453369140625,[10.  5. 13. 11.  6. 14.  2.  4. 12.  3.  7.  1.  8.  9.  0.],"[14, 1, 2, 11, 10, 6, 0, 13, 9, 5, 8, 4, 7, 3, 12]"
325,4.761195200928733,9.555334096380653,11.648313522338867,[ 8.  6.  9.  4. 10.  1. 14. 13. 11.  3.  2.  7. 12.  5.  0.],"[5, 8, 12, 3, 0, 2, 7, 9, 4, 14, 10, 6, 11, 13, 1]"
326,4.181927066532015,10.47420520996774,11.041666030883789,[ 8.  4. 13.  1.  5. 12. 14.  7.  9.  3. 11. 10.  6.  2.  0.],"[7, 14, 12, 5, 3, 9, 10, 11, 1, 6, 13, 0, 2, 8, 4]"
327,4.523131011492079,10.846997083828322,10.872827529907227,[11.  1. 13.  6.  9.  4.  3. 14.  8. 10.  7.  2. 12.  5.  0.],"[4, 11, 0, 6, 7, 14, 2, 5, 12, 13, 1, 9, 3, 10, 8]"
328,4.640515078949414,10.210121402475597,10.703157424926758,[11. 12.  2.  5.  4.  8. 14.  3.  1. 10.  6.  7.  9. 13.  0.],"[1, 13, 3, 5, 0, 7, 9, 8, 14, 4, 2, 6, 10, 11, 12]"
329,3.9680860035386147,10.496618806891451,10.553492546081543,[11. 10.  8.  1. 13. 14.  4. 12.  7.  3.  2.  5.  9.  6.  0.],"[0, 10, 9, 11, 1, 6, 2, 3, 12, 5, 8, 13, 7, 14, 4]"
330,4.72823206367823,11.159832311280203,12.318215370178223,[ 9.  6. 13.  7.  5.  1.  2.  8. 12.  3. 10. 14. 11.  4.  0.],"[13, 2, 9, 0, 6, 4, 7, 5, 11, 12, 3, 1, 14, 8, 10]"
331,4.735480271879293,11.505411015586093,11.944038391113281,[ 0. 13.  6. 11.  1.  5. 12.  7. 14.  8.  9.  4. 10.  3.  2.],"[0, 3, 10, 8, 11, 2, 4, 14, 1, 9, 6, 13, 5, 7, 12]"
332,4.699075495216622,11.531136890894341,10.99134349822998,[ 5. 12.  8. 14.  2.  7. 13.  9.  6.  4. 10.  1. 11.  3.  0.],"[2, 14, 8, 10, 13, 0, 7, 12, 1, 5, 3, 11, 9, 4, 6]"
333,4.240914904295054,10.345174284330035,10.685640335083008,[13. 11.  2.  9.  6. 14. 10.  1.  5. 12.  3.  7.  4.  8.  0.],"[10, 5, 14, 11, 6, 1, 2, 9, 13, 12, 0, 4, 3, 8, 7]"
334,4.988965531208797,10.320548577346246,11.837076187133789,[ 2. 12.  4.  7.  1.  9.  6. 10.  8.  3. 14. 13. 11.  5.  0.],"[4, 3, 0, 2, 10, 8, 6, 9, 12, 5, 7, 1, 14, 11, 13]"
335,4.266818174059372,12.410181587397899,12.327188491821289,[ 5.  4. 10.  8.  7.  3. 11. 13. 14.  2. 12.  6.  1.  9.  0.],"[12, 1, 13, 9, 2, 8, 6, 11, 7, 14, 3, 10, 4, 0, 5]"
336,4.424855333872334,11.317653200337087,11.938996315002441,[11. 12. 10.  2.  3.  8.  7. 13.  1.  6.  4.  9.  5. 14.  0.],"[11, 6, 14, 5, 0, 10, 12, 9, 3, 4, 1, 8, 7, 13, 2]"
337,4.3243425537147955,9.293257144580688,10.303201675415039,[12.  8. 10. 13.  3.  5. 11.  9.  7. 14.  1.  4.  6.  2.  0.],"[14, 1, 8, 5, 9, 10, 11, 7, 4, 2, 0, 12, 3, 13, 6]"
338,4.237587662972281,10.75909399473864,10.476205825805664,[12.  1.  7.  6.  5. 11. 13. 14.  4. 10.  2.  8.  3.  9.  0.],"[9, 0, 8, 13, 14, 3, 11, 7, 10, 2, 4, 5, 6, 1, 12]"
339,4.138244100698287,12.523695158640685,13.171804428100586,[11.  9.  1.  4.  5. 10. 13.  8.  6.  3. 14.  7. 12.  2.  0.],"[3, 1, 9, 11, 12, 10, 6, 5, 0, 13, 2, 4, 14, 8, 7]"
340,4.181617381763505,10.744838481597375,11.394159317016602,[ 8.  9.  3.  2. 13. 14.  1.  7. 10.  5.  4.  6. 12. 11.  0.],"[11, 4, 1, 6, 14, 10, 7, 12, 5, 0, 9, 2, 3, 8, 13]"
341,4.344919932572898,9.882877589028606,11.26012134552002,[ 1.  6.  5. 11. 13.  9. 12.  3.  8.  4.  2. 10.  7. 14.  0.],"[12, 4, 13, 3, 11, 2, 9, 10, 14, 8, 5, 7, 0, 1, 6]"
342,4.273174053171355,10.87768260655823,11.476191520690918,[10. 12.  4.  2. 11.  3.  1.  9. 13. 14.  5.  7.  6.  8.  0.],"[9, 2, 3, 8, 7, 5, 13, 1, 14, 11, 6, 12, 0, 10, 4]"
